id,confidence,score,title,publisher,url,description,reasons
r-1201,medium,4,United for Literacy — Grade 7 Financial Literacy Resource Guide,Teaching Units and Lesson Plans,https://www.unitedforliteracy.ca/Resources/Grade-7-Financial-Literacy,"Teacher-created and Ontario-certified lessons with ready-to-use presentations, worksheets, financial planners, and performance tasks on budgeting, earnings, and financial goals.",title_strong:unit; url_weak:/resources
r-2318,medium,4,Virtual Elementary School — Grade 7 History,Online Platform,https://www.virtualelementaryschool.com/grade-7-history/,Complete online Grade 7 history course combining technology with offline activities and interactive games. Comprehensive curriculum coverage with flexibility for blended learning.,url_shallow:/grade-7-history/; url_trailing_slash:/; many_expectations:n=4
r-74,medium,4,Virtual Truth and Reconciliation,National Centre for Truth and Reconciliation,https://www.virtualtrc.ca/,"Interactive resources exploring residential schools and reconciliation in Canada. Includes survivor testimonies, historical documents, and educator guides.",url_root:/; url_trailing_slash:/
r-19,medium,4,Vocabulary.com: Adaptive Word Learning,Vocabulary.com,https://www.vocabulary.com/,Adaptive vocabulary platform that uses spaced repetition and context-based learning. Students build vocabulary through reading and targeted practice.,url_root:/; url_trailing_slash:/
r-2261,medium,4,WE — Canada's Resources Lesson Package (Grades 7–8),"Sustainability, Energy, and Global Resource Education",https://cdn.we.org/wp-content/uploads/2017/02/Canadas-Resources-Environment.pdf,"Free downloadable lesson package designed for Grades 7–8 covering Canadian natural resources, environmental impact, and student action projects in the social studies / geography classroom.",title_strong:lesson pack; title_weak:resources
r-1224,medium,4,Wigwametry: A K–12 Geometry Teaching Unit Based on the Anishinaabe Wigwam,"Teaching Units, Lesson Plans, and Practitioner Guides",https://www.aboriginalaccess.ca/resources/teaching-links/math,"Culturally situated K–12 geometry unit built around the Anishinaabe wigwam structure. Strong for Grade 7–8 surface area, circumference, and 3D reasoning tasks. Includes elder voice and community protocols.",title_strong:unit; url_weak:/resources
r-2275,medium,4,World Bank Open Data,Global data and visualization tools (HDI / GDP / SDGs),https://data.worldbank.org/,"Free access to GDP, poverty, life expectancy, literacy, and other indicators. Grade 8 students can build comparisons and download CSVs for spreadsheet work.",url_root:/; url_trailing_slash:/
r-53,medium,4,Writers in Electronic Residence,WIER Canada,https://www.writersinelectronicresidence.ca/,Canadian program connecting students with professional writers online. Students receive feedback on their creative writing from published authors.,url_root:/; url_trailing_slash:/
r-1130,medium,4,Youcubed – Data Science Lessons (Grades 6–10),Enrichment & Data Inquiry Resources,https://www.youcubed.org/data-science-lessons/,"Five units of data science lessons from Stanford's Youcubed introducing students to the data cycle through a pattern-seeking, exploratory approach. Culminates in a citizen science project where students conduct their own data inquiry. Includes in-person and online teaching options.",title_weak:lessons; url_shallow:/data-science-lessons/; url_trailing_slash:/
r-1209,medium,4,YouCubed — Financial Literacy Tasks and Activities,Enrichment and Problem-Based Resources,https://www.youcubed.org,"Stanford University's YouCubed program offers growth-mindset-based activities for teaching mathematics, including financial literacy tasks that build conceptual understanding and confidence.",title_weak:activities; url_root:/
r-1844,medium,4,École branchée — Activités francophones utilisant Desmos Classroom et Polypad,Quebec Francophone Platforms (used cross-border in Ontario classrooms),https://ecolebranchee.com/desmos-polypad/,École branchée's roundup of francophone-built Desmos Classroom and Polypad activities — a curated directory pointing to teacher-authored interactive math tasks suitable for Ontario French-language Grade 7–8 classrooms.,url_shallow:/desmos-polypad/; url_trailing_slash:/; many_expectations:n=4
r-1829,medium,4,"Édusource — En avant, les maths! 1re à 8e année (collection complète)",Édusource & CFORP Curated Activity Collections,https://edusourceontario.com/res/en-avant-maths-1-8,"Master Édusource entry for the En avant, les maths! collection — ministry-funded mini-lessons and learning situations that scaffold the 2020 curriculum from Grade 1 through Grade 8, distinct from the 7e/8e specific subpages already in the database.",title_strong:collection; many_expectations:n=5
r-1828,medium,4,"Édusource — Le curriculum de l'Ontario, de la 1re à la 8e année — Mathématiques (2020)",Édusource & CFORP Curated Activity Collections,https://edusourceontario.com/res/pc-1-8-mathematiques-2020,"Édusource portal entry for the 2020 elementary mathematics curriculum framework, with download links and aligned support documents curated by CFORP for Ontario French-language educators.",title_strong:curriculum; many_expectations:n=5
r-122,low,3,5 Fun and Interactive Data Science Experiments for Kids,Codingal,https://www.codingal.com/coding-for-kids/blog/5-fun-and-interactive-data-science-projects-for-kids/,"Data science can seem a daunting subject for kids to learn; however, this site can can help you teach data science to kids in a fun and engaging manner.",url_trailing_slash:/; many_expectations:n=6
r-90,low,3,AFOA: Financial Literacy for Indigenous Youth,AFOA Canada,https://www.afoa.ca/financial-literacy-indigenous-youth,"Culturally relevant financial literacy resources developed for Indigenous students. Covers traditional and contemporary perspectives on money management, saving, and community economics.",url_shallow:/financial-literacy-indigenous-youth; many_expectations:n=4
r-1838,low,3,Alloprof — Chaîne YouTube officielle,Quebec Francophone Platforms (used cross-border in Ontario classrooms),https://www.youtube.com/@Alloprof,"Alloprof's YouTube channel hosts hundreds of short, clear concept videos covering primary and secondary mathematics — frequently used by Ontario French-language teachers as flipped-classroom or homework-help content.",url_shallow:/@alloprof; many_expectations:n=4
r-75,low,3,Amnesty International: Human Rights Education,Amnesty International Canada,https://www.amnesty.ca/human-rights-education/,"Resources on global human rights issues, activism, and civic action. Case studies help students understand human rights in Canadian and global contexts.",url_shallow:/human-rights-education/; url_trailing_slash:/
r-2020,low,3,Amoeba Sisters — Cell Biology Handouts and Recap Worksheets,"Multimedia, Video, and Engagement Resources",https://www.amoebasisters.com/handouts.html,"Free, teacher-friendly handouts that pair with the Amoeba Sisters' popular cell-biology YouTube videos. Includes labelled organelle worksheets and a cell-organelle review table ideal for Grade 8 reinforcement.",title_weak:worksheets; url_shallow:/handouts.html
r-1354,low,3,Amplify Desmos Math — Grade 7 Measurement Activities,"Interactive Digital Platforms (GeoGebra, Desmos, Polypad)",https://classroom.amplify.com/collection/5e72d28669f1f80f4025bcc1,"Complete, standards-aligned Grade 7 Desmos activities including measurement concepts with scaffolded exploration and visualization tools.",title_weak:activities; url_strong:/collection
r-1355,low,3,Amplify Desmos Math — Grade 8 Measurement Activities,"Interactive Digital Platforms (GeoGebra, Desmos, Polypad)",https://classroom.amplify.com/collection/5e72d58a20ae4e061b73b546,Standards-aligned Grade 8 Desmos activities focusing on geometric measurement and relationships in 2D and 3D figures.,title_weak:activities; url_strong:/collection
r-1953,low,3,Atlas of Canada — Reference & Thematic Maps Collection,Canadian Government & Authoritative Mapping,https://natural-resources.canada.ca/maps-tools-publications/maps/atlas-canada/reference-maps,Free black-and-white outline maps and thematic reference maps of Canada and the world produced by Natural Resources Canada — designed explicitly for classroom use.,title_strong:collection
r-1139,low,3,BBC micro:bit – Enhance Mathematics Lessons with Coding,Block-Based Coding Platforms – Scratch & MakeCode,https://microbit.org/news/2025-03-10/enhance-mathematics-lessons-with-coding-and-the-bbc-microbit/,"Guide to using micro:bit for math coding activities including probability simulations, random number generators, data collection with sensors, and pattern exploration with physical computing.",title_weak:lessons; url_trailing_slash:/; many_expectations:n=4
r-1225,low,3,Beadwork + Mathwork (UBC / Nico Williams),"Teaching Units, Lesson Plans, and Practitioner Guides",https://edcp.educ.ubc.ca/beadworkmathwork/,"Five-session project combining beadwork and math; participants contribute to a community ""hyper-blanket."" Suitable as a Grade 7–8 inquiry unit on patterns, symmetry, and coordinate geometry.",url_shallow:/beadworkmathwork/; url_trailing_slash:/
r-1509,low,3,Blockly by Google — Visual Programming Environment,Free Interactive Block-Based Coding Platforms,https://www.google.com/blockly/,"Free Google-developed tool that translates visual block programs into real programming languages (Python, JavaScript, Lua, PHP, C#). Perfect for showing students how visual blocks map to actual code.",url_shallow:/blockly/; url_trailing_slash:/
r-2231,low,3,Blockly — Simple Visual Coding,Online Platform,https://blockly.games,"Straightforward, intuitive platform perfect for introducing coding basics without overwhelming beginners. Blockly Games requires no account and collects no personal information. Excellent for foundational algorithm and sequencing skills.",url_root:/
r-143,low,3,BMO: SmartSteps Financial Literacy,BMO Financial Group,https://www.bmo.com/main/personal/bank-accounts/financial-literacy/,"Bank of Montreal's financial education program covering money basics, budgeting, and banking. Includes activities specifically designed for Canadian students.",url_trailing_slash:/; desc_phrase:includes activities
r-2083,low,3,Brilliant — Pre-Algebra (Solving Equations Foundations),Online Platform,https://brilliant.org/courses/pre-algebra/,"Puzzle-driven introduction to variables and equation solving via diagrams, balance puzzles, and verbal reasoning. Useful for students who need a strong conceptual base before tackling the symbolic work of Grade 8 C2.",url_strong:/courses; url_trailing_slash:/
